eui,deveui,payload,date,temperature,humidity,sound,movement,flame,lux,emergency
de155a7d-c575-4c2b-bf68-065d44131d43,617979081-7,65cc9a6dfc13ae5dde55c2aa,2024-02-10T17:22:31Z,32,161,126,1,0,191,1
c4b51801-b7d3-4d05-bf94-6bf7a00f8794,696869106-X,65cc9a6dfc13ae5dde55c2ab,2024-02-12T07:05:58Z,135,172,228,0,0,200,0
51030a66-1ea3-4515-8b8e-6efb617a1535,210202780-5,65cc9a6dfc13ae5dde55c2ac,2024-02-13T09:27:19Z,115,145,79,1,1,82,0
006cf2b5-03a8-463f-9cc0-16fd1786f5dd,752212657-6,65cc9a6dfc13ae5dde55c2ad,2024-02-13T09:55:01Z,86,194,68,1,0,6,0
02a5e8a3-1fb3-4554-bd3e-7d6caef06257,302230281-9,65cc9a6dfc13ae5dde55c2ae,2024-02-13T20:25:48Z,194,122,115,0,0,175,1
83cb2eda-3173-4603-a274-c7e3db6e0afc,469122199-9,65cc9a6dfc13ae5dde55c2af,2024-02-07T09:02:59Z,206,69,22,1,1,73,0
c5dc1065-1de7-4229-b7db-c81d89d0c3e8,933591196-8,65cc9a6dfc13ae5dde55c2b0,2024-02-13T08:03:14Z,207,210,223,0,1,236,1
434c72f4-8c44-4c01-99d7-dc25e7e4471c,576197490-8,65cc9a6dfc13ae5dde55c2b1,2024-02-10T23:10:03Z,90,101,224,1,1,36,0
3abc0a25-1de2-4a2d-b6c9-99b4289e7ba9,589903224-3,65cc9a6dfc13ae5dde55c2b2,2024-02-12T14:47:48Z,16,151,122,1,0,156,0
78eb121b-084c-46b8-9379-7775f8c0b18a,517078073-7,65cc9a6dfc13ae5dde55c2b3,2024-02-12T13:32:48Z,144,103,204,1,1,231,1
fd3d06f7-6767-4bdf-89fa-20214fd09b0a,634374842-3,65cc9a6dfc13ae5dde55c2b4,2024-02-08T10:11:22Z,202,182,64,1,1,146,1
fd0da123-9b34-4aa1-8c0c-45824d33073b,408711302-7,65cc9a6dfc13ae5dde55c2b5,2024-02-11T09:00:52Z,193,162,203,0,1,54,0
e0300282-7a58-4bd0-863c-7532d3b1c413,242763015-2,65cc9a6dfc13ae5dde55c2b6,2024-02-13T16:12:02Z,227,78,162,1,0,23,1
cb3f30f4-0a5d-4655-ac8c-a170908799f7,691275712-X,65cc9a6dfc13ae5dde55c2b7,2024-02-11T07:56:08Z,139,87,59,0,1,192,1
3eeb82b9-b0f6-4fa2-9e3a-4009336ed41e,018367944-X,65cc9a6dfc13ae5dde55c2b8,2024-02-12T19:39:57Z,58,150,84,0,0,238,1
5a042fb7-2cbc-4256-a36c-b60d320dfe58,675549017-2,65cc9a6dfc13ae5dde55c2b9,2024-02-11T13:08:06Z,127,194,121,1,1,40,0
c95b52bd-fd25-45d4-b5d1-8941eee4f1f9,242197117-9,65cc9a6dfc13ae5dde55c2ba,2024-02-10T10:07:57Z,113,128,165,1,0,136,1
e6e01dbe-4788-43f2-9c73-8502381baffa,743271683-8,65cc9a6dfc13ae5dde55c2bb,2024-02-07T01:59:57Z,38,64,79,1,0,143,1
bf7ee612-de93-4677-8b81-3c97be4f48a4,637128894-6,65cc9a6dfc13ae5dde55c2bc,2024-02-09T09:07:49Z,56,189,223,0,0,205,0
d7153903-79c9-4d18-8b5a-d5431058b512,328275026-9,65cc9a6dfc13ae5dde55c2bd,2024-02-09T04:59:52Z,21,99,200,1,1,96,0
72887fa8-6166-4b70-bf9d-ecab67d639f3,298765558-4,65cc9a6dfc13ae5dde55c2be,2024-02-09T11:44:52Z,35,201,73,0,0,34,1
a1ba8353-a912-43ab-bcdc-b0be6eddad33,352691970-4,65cc9a6dfc13ae5dde55c2bf,2024-02-08T02:27:23Z,72,150,166,1,1,97,0
03edb08c-102f-4413-895d-3e923cea3ec7,706921695-5,65cc9a6dfc13ae5dde55c2c0,2024-02-08T17:27:25Z,146,104,113,0,0,60,0
88333019-7f59-4cd9-89d3-755c93cf3cb9,385143366-1,65cc9a6dfc13ae5dde55c2c1,2024-02-08T06:24:06Z,236,229,14,0,1,5,1
76a07f3b-109c-4d69-94da-faac4f4e749b,869832605-6,65cc9a6dfc13ae5dde55c2c2,2024-02-12T08:50:52Z,161,152,161,0,1,87,0
aa67e33d-9f9a-48f9-be8c-a1089edbc8c1,805307625-4,65cc9a6dfc13ae5dde55c2c3,2024-02-12T05:50:18Z,240,236,165,0,1,36,1
c6de1fa4-e1e7-4b07-b2ba-60140334b057,665564754-1,65cc9a6dfc13ae5dde55c2c4,2024-02-07T03:03:50Z,195,246,155,0,1,138,0
6f0e17df-25f3-4a68-b896-613999188237,104551708-9,65cc9a6dfc13ae5dde55c2c5,2024-02-11T08:53:59Z,226,100,19,1,1,66,0
3b8961ff-9053-47a2-807b-80a66f03cd02,475504237-2,65cc9a6dfc13ae5dde55c2c6,2024-02-11T19:27:40Z,237,42,236,0,1,131,1
f7bad52b-49e4-4545-ae90-d942985cdaa3,008051204-6,65cc9a6dfc13ae5dde55c2c7,2024-02-13T12:00:38Z,78,56,219,1,1,225,1
71c3310c-c2fc-4cdf-9d04-562eba9f7eab,532233136-0,65cc9a6dfc13ae5dde55c2c8,2024-02-12T13:58:32Z,162,78,173,0,1,65,1
88c1272b-9768-437f-a1ed-3cb99f5345b3,523968807-9,65cc9a6dfc13ae5dde55c2c9,2024-02-08T04:35:10Z,146,15,133,1,0,52,1
a78a05ad-4262-413e-8e2b-5f2a8a7d0308,735719327-6,65cc9a6dfc13ae5dde55c2ca,2024-02-09T11:01:38Z,120,207,159,0,1,112,0
27c3080b-8f71-4dbd-b996-43f1f56a4ad7,074390192-4,65cc9a6dfc13ae5dde55c2cb,2024-02-09T21:22:28Z,132,148,180,1,0,22,1
3d2c2c44-8eab-4f8f-8fff-9afe7f1784a2,317649562-5,65cc9a6dfc13ae5dde55c2cc,2024-02-07T03:10:25Z,214,79,228,0,1,22,0
2c50bed0-d963-45b9-bac6-a2ff2e10e081,486341102-2,65cc9a6dfc13ae5dde55c2cd,2024-02-10T03:42:06Z,100,195,174,0,0,39,0
079acb60-aff6-4a12-87e4-06a61ceb344e,263574994-9,65cc9a6dfc13ae5dde55c2ce,2024-02-09T18:30:30Z,139,198,83,1,1,152,1
811da09d-c315-44ba-8a4f-318e810674f0,602134876-1,65cc9a6dfc13ae5dde55c2cf,2024-02-07T08:01:44Z,243,185,242,0,0,221,1
b3c07575-f1c9-4bae-92fb-57483e9734ef,234418139-3,65cc9a6dfc13ae5dde55c2d0,2024-02-09T05:38:32Z,105,177,29,0,1,235,1
a6b0d5fb-df27-4aa4-b1b3-698c0cc4efa5,508611280-X,65cc9a6dfc13ae5dde55c2d1,2024-02-07T13:34:40Z,254,137,135,1,1,182,1
00b0f31b-7597-43d7-802c-2dc490acbf28,786078113-1,65cc9a6dfc13ae5dde55c2d2,2024-02-13T01:37:58Z,158,64,135,1,0,232,0
791507ed-a8a5-45f6-9989-cc6fd9c42e54,409160152-9,65cc9a6dfc13ae5dde55c2d3,2024-02-13T14:30:41Z,35,13,88,0,1,12,0
98a4ffa9-740c-4635-9b41-cba71453db96,578787154-5,65cc9a6dfc13ae5dde55c2d4,2024-02-07T14:57:46Z,46,144,173,0,0,34,0
2dba74d9-dc9c-417a-a88f-1cfb45e11b53,682085687-3,65cc9a6dfc13ae5dde55c2d5,2024-02-12T03:19:42Z,44,199,188,0,0,208,0
bc76ea5f-c72e-448a-b330-dc0f45e25964,363609574-9,65cc9a6dfc13ae5dde55c2d6,2024-02-11T08:40:48Z,27,132,15,0,0,193,0
90cf419b-7d99-4a2c-979c-081e081b422f,766736037-5,65cc9a6dfc13ae5dde55c2d7,2024-02-09T15:48:12Z,4,84,29,0,0,166,1
cb2150a4-1c57-44e5-b5fc-bcb9e51b9ec9,567749217-5,65cc9a6dfc13ae5dde55c2d8,2024-02-12T00:08:25Z,244,52,246,0,1,230,1
a59cdd3d-f21e-4fdf-9d60-39e5c49512a2,850665269-3,65cc9a6dfc13ae5dde55c2d9,2024-02-08T23:26:26Z,207,35,155,0,1,164,1
2d330e56-ff38-4219-8896-77080acbb168,414409969-5,65cc9a6dfc13ae5dde55c2da,2024-02-12T17:45:57Z,221,240,65,1,1,60,0
66745bdc-986c-4c95-a997-edb9d2c12654,943146875-1,65cc9a6dfc13ae5dde55c2db,2024-02-07T06:19:08Z,163,156,66,0,1,157,0
ce4369fe-6686-432c-8579-bd99fec3998f,477748841-1,65cc9a6dfc13ae5dde55c2dc,2024-02-08T19:22:22Z,96,226,133,0,0,17,1
052982f7-fabf-4c02-ae41-ce68d7c01fd7,818766538-6,65cc9a6dfc13ae5dde55c2dd,2024-02-13T00:43:57Z,197,147,215,0,0,79,1
384e9a39-2fa7-459f-94a6-984c7ab4776e,510752637-3,65cc9a6dfc13ae5dde55c2de,2024-02-12T21:10:52Z,90,72,231,1,1,79,1
28bd1c36-ce7e-4091-8c17-643348d9ec8d,627863827-4,65cc9a6dfc13ae5dde55c2df,2024-02-07T05:04:06Z,194,103,85,1,0,163,1
c1d8403b-4a78-467a-91c9-3eac9100b91e,773701080-7,65cc9a6dfc13ae5dde55c2e0,2024-02-09T15:59:43Z,138,74,27,0,0,171,1
ac5cb8a1-a565-4f0a-a38a-d9d3e007fc04,080766026-4,65cc9a6dfc13ae5dde55c2e1,2024-02-10T04:59:16Z,205,234,51,0,1,62,1
4501c620-f425-453f-87b3-8e4379230268,838161208-X,65cc9a6dfc13ae5dde55c2e2,2024-02-12T02:41:51Z,150,13,108,1,1,177,0
3662a5bd-61a6-40b4-a0f1-97002bd4e901,795710540-8,65cc9a6dfc13ae5dde55c2e3,2024-02-10T14:05:48Z,182,66,91,1,1,187,1
111199bc-b778-4b67-a1a7-f18198d45f59,140382818-0,65cc9a6dfc13ae5dde55c2e4,2024-02-11T01:33:50Z,6,20,121,1,1,195,1
af46fa2b-41a8-47ee-9f81-1716a0682d6f,084621828-3,65cc9a6dfc13ae5dde55c2e5,2024-02-08T16:34:34Z,233,72,143,0,0,162,1
09547f73-1d89-4d7d-bc85-b5dbc23e9b6e,734218298-2,65cc9a6dfc13ae5dde55c2e6,2024-02-10T10:58:26Z,202,234,213,1,1,91,1
bb57dcb0-3282-4fa9-bd84-ce01c0ad899d,038527511-0,65cc9a6dfc13ae5dde55c2e7,2024-02-07T00:53:50Z,8,206,133,0,0,146,1
5b31ff6b-4330-4d17-a9fc-72bb14311872,813861846-9,65cc9a6dfc13ae5dde55c2e8,2024-02-07T18:16:37Z,166,201,167,1,0,5,0
60429e0b-cfdf-48e2-a01a-a2b0aa27e3b5,178626941-4,65cc9a6dfc13ae5dde55c2e9,2024-02-11T05:25:27Z,189,90,191,1,1,7,0
ad67522e-3d69-46e0-941e-2c36499709c2,885741702-6,65cc9a6dfc13ae5dde55c2ea,2024-02-10T09:36:36Z,153,84,93,0,1,50,1
b98a2926-cf25-457c-b54b-faa0cf49dec0,062289930-9,65cc9a6dfc13ae5dde55c2eb,2024-02-12T10:47:00Z,8,121,249,0,1,206,1
c7fdbef3-201e-420e-bcd6-838c5e8b35d0,886696213-9,65cc9a6dfc13ae5dde55c2ec,2024-02-12T14:31:52Z,82,217,0,1,1,225,1
4a92baa3-b93a-4b4f-b24c-e21f3cc7d645,919555128-X,65cc9a6dfc13ae5dde55c2ed,2024-02-11T13:00:41Z,217,223,102,0,1,238,0
3c2bc698-c685-4319-b678-928861a0ce98,764515660-0,65cc9a6dfc13ae5dde55c2ee,2024-02-12T12:35:25Z,156,5,225,1,0,107,1
5073e476-bf30-4e04-ab78-bb3ab9ad4208,028768356-7,65cc9a6dfc13ae5dde55c2ef,2024-02-12T13:36:55Z,169,252,135,1,1,233,1
23c4ae04-a342-4a10-93f2-1ae1dab49f40,161322892-9,65cc9a6dfc13ae5dde55c2f0,2024-02-07T02:52:14Z,172,163,199,0,0,112,0
02a5bee0-610d-4e16-8393-c596cfbbafb9,092353871-2,65cc9a6dfc13ae5dde55c2f1,2024-02-09T09:29:41Z,133,210,55,1,0,118,1
8802b0af-ec0a-4108-bd4e-908e3a51e6e0,292798661-4,65cc9a6dfc13ae5dde55c2f2,2024-02-12T02:21:25Z,106,255,150,0,1,17,0
1fc9169c-7ba1-486e-ad77-047dd1409139,636489369-4,65cc9a6dfc13ae5dde55c2f3,2024-02-13T18:23:32Z,69,71,23,0,1,83,0
adb771da-20a0-43d5-a24b-63e0e7c91c5f,409779452-3,65cc9a6dfc13ae5dde55c2f4,2024-02-12T19:09:16Z,182,144,37,0,1,44,1
fb9e184e-ab01-4af9-bca8-2930216673ab,339097063-0,65cc9a6dfc13ae5dde55c2f5,2024-02-12T20:32:59Z,138,77,162,1,1,190,0
a155a8ae-98f0-4367-ac77-2d0462251fe2,134954349-7,65cc9a6dfc13ae5dde55c2f6,2024-02-07T15:05:54Z,202,184,231,1,1,95,1
1c41c7e8-84d6-4834-a5c3-3944387e4e62,558400469-3,65cc9a6dfc13ae5dde55c2f7,2024-02-12T05:39:26Z,130,77,229,0,0,4,1
9c63bb01-06d4-4949-83d1-6ada219dd274,778123177-5,65cc9a6dfc13ae5dde55c2f8,2024-02-10T21:28:26Z,2,175,118,0,0,113,0
22323a05-d943-45bc-97a2-9ee025995459,740527723-3,65cc9a6dfc13ae5dde55c2f9,2024-02-12T11:04:11Z,184,118,129,0,1,40,1
896aec19-619e-45b5-9b18-964859a06ac0,637123078-6,65cc9a6dfc13ae5dde55c2fa,2024-02-13T01:19:41Z,117,1,19,0,0,45,0
c513ee39-d593-45b5-83d4-dc4242b67767,795753750-2,65cc9a6dfc13ae5dde55c2fb,2024-02-12T07:14:23Z,182,68,2,1,1,39,1
d4be970d-d41e-4fe3-afb5-b947030b35d8,122634104-7,65cc9a6dfc13ae5dde55c2fc,2024-02-08T06:31:58Z,170,118,91,1,1,7,0
9b26f025-ad2f-4462-ada2-e8d5478fc590,980790466-8,65cc9a6dfc13ae5dde55c2fd,2024-02-13T10:43:04Z,191,194,68,0,1,119,0
24c9a7f3-8935-4e6b-9e8c-c47654a66867,021533906-1,65cc9a6dfc13ae5dde55c2fe,2024-02-10T19:49:32Z,190,187,124,1,0,251,1
cada7769-b6a6-47ef-b610-b7426353107a,013664096-6,65cc9a6dfc13ae5dde55c2ff,2024-02-10T01:24:22Z,212,220,120,0,1,236,0
c75405aa-6d45-48f4-961a-9a1789a3ec5c,681331246-4,65cc9a6dfc13ae5dde55c300,2024-02-07T23:13:53Z,180,162,92,1,1,161,0
47049160-c2f1-4b12-a2ff-bc22d93823b4,977471668-X,65cc9a6dfc13ae5dde55c301,2024-02-10T06:41:10Z,193,236,85,1,1,53,1
94de22d5-9f9c-41ab-9872-571b5bc2aa14,211916695-1,65cc9a6dfc13ae5dde55c302,2024-02-10T03:05:01Z,54,162,116,1,1,143,0
d024a9c9-621e-4ab6-a04d-7e98590fda46,997232964-X,65cc9a6dfc13ae5dde55c303,2024-02-10T18:52:00Z,208,162,61,0,1,52,1
a5635b42-e308-46fd-9e1b-9e46767b0c02,171889041-9,65cc9a6dfc13ae5dde55c304,2024-02-08T11:48:10Z,51,213,228,1,0,204,0
75e45765-ee51-4b1c-bf58-f6686d202168,892659916-7,65cc9a6dfc13ae5dde55c305,2024-02-11T16:53:22Z,200,120,76,1,1,197,0
a0d37602-0b91-4019-8c0d-7942cc5eaa0f,926879997-9,65cc9a6dfc13ae5dde55c306,2024-02-09T10:56:57Z,104,138,193,1,0,225,1
5a39ae50-3732-41a6-8e1c-03a579f40f09,428987684-6,65cc9a6dfc13ae5dde55c307,2024-02-11T21:43:44Z,143,241,148,1,1,115,0
f31f5543-6abf-4c17-9b7f-289c5f6b8282,590204290-9,65cc9a6dfc13ae5dde55c308,2024-02-11T01:33:40Z,125,109,135,1,0,130,1
c64b97c0-7ef0-4c56-8766-4be21233d90f,515138174-1,65cc9a6dfc13ae5dde55c309,2024-02-08T12:28:44Z,32,82,81,1,0,198,0
c9cbae96-7028-4085-9f27-9906e484ab08,871826154-X,65cc9a6dfc13ae5dde55c30a,2024-02-09T07:08:15Z,70,119,203,0,1,77,0
94ca04d6-2da8-4d03-bc59-a8779664ff50,139052611-9,65cc9a6dfc13ae5dde55c30b,2024-02-11T18:42:05Z,116,99,221,1,0,223,1
3979ade7-c362-4631-895f-4edfb2fbdd0d,989889438-5,65cc9a6dfc13ae5dde55c30c,2024-02-07T23:48:58Z,48,52,68,1,1,214,0
23ac8ad0-96da-4350-83c2-d964d4560c9b,406188071-3,65cc9a6dfc13ae5dde55c30d,2024-02-08T14:49:34Z,218,215,105,1,1,213,0
04acd0a9-aa75-4b28-884c-1e0972deb9f3,246133172-3,65cc9a6dfc13ae5dde55c30e,2024-02-08T06:25:11Z,78,195,220,1,1,158,1
2ed4fb05-69b4-4339-9625-6b3a3a97c146,435271549-2,65cc9a6dfc13ae5dde55c30f,2024-02-13T02:45:49Z,215,129,232,1,0,246,0
b382dc29-58c5-4704-b738-5ebddd10f14a,228220749-1,65cc9a6dfc13ae5dde55c310,2024-02-12T18:42:41Z,192,157,231,0,0,79,0
8cc6f8e4-f526-49b7-ac12-0d9d0ad8d915,057295852-8,65cc9a6dfc13ae5dde55c311,2024-02-12T16:57:23Z,35,159,39,0,1,235,0
6b57293d-24d0-4d68-92a9-431733a8fa0d,104045081-4,65cc9a6dfc13ae5dde55c312,2024-02-10T15:36:10Z,12,205,224,0,1,183,1
e53aa83b-19df-40ef-9d60-973266a72b75,854967220-3,65cc9a6dfc13ae5dde55c313,2024-02-09T09:34:03Z,134,85,144,1,0,89,1
2d2cf4b4-df70-4e85-bc3f-992c9442a7ee,716343978-4,65cc9a6dfc13ae5dde55c314,2024-02-08T04:54:10Z,195,115,170,0,1,183,1
bb22cf60-92d5-482c-b84a-a22231a7c079,992401775-7,65cc9a6dfc13ae5dde55c315,2024-02-12T08:26:45Z,96,214,107,1,0,106,0
828e3b32-65df-4117-b844-7001ef8c4199,394894922-0,65cc9a6dfc13ae5dde55c316,2024-02-13T14:14:27Z,26,228,171,0,0,144,0
a72d6e1c-421e-426f-8b67-31fd5018c3c1,020468567-2,65cc9a6dfc13ae5dde55c317,2024-02-11T04:53:47Z,182,197,67,1,0,56,0
553c417e-e6ea-4e6c-a47c-8a6c4f9a1370,123707392-8,65cc9a6dfc13ae5dde55c318,2024-02-13T11:09:30Z,84,192,184,1,1,213,0
7ef8a38d-cf03-40fc-817f-aad23ddb9f61,998328035-3,65cc9a6dfc13ae5dde55c319,2024-02-08T07:57:23Z,66,12,41,1,0,209,1
6b9cab23-3b32-431e-a64e-79f7d57d8987,997109045-7,65cc9a6dfc13ae5dde55c31a,2024-02-12T15:48:52Z,154,231,147,0,0,174,0
07be5b68-286c-4204-94cf-469ed2e73e16,997366660-7,65cc9a6dfc13ae5dde55c31b,2024-02-09T19:08:29Z,163,113,163,1,0,23,0
9386f17d-cf46-4610-b8c3-7dd939ef32f0,811900152-4,65cc9a6dfc13ae5dde55c31c,2024-02-08T13:38:54Z,103,203,181,0,0,103,0
b70b4620-9713-40d7-b082-f64cf898c8d8,128387523-3,65cc9a6dfc13ae5dde55c31d,2024-02-08T21:40:45Z,117,119,76,1,0,1,1
c308be5c-fc7f-49b9-8eab-b803a7654783,006411590-9,65cc9a6dfc13ae5dde55c31e,2024-02-13T09:15:15Z,183,114,111,0,1,158,1
d75e7a6d-ee44-4984-850a-459e4a9ae06c,245900958-5,65cc9a6dfc13ae5dde55c31f,2024-02-13T17:24:56Z,116,73,135,1,0,176,0
c9799b4a-b833-436d-b306-6d1aa96f9fcb,595397946-0,65cc9a6dfc13ae5dde55c320,2024-02-10T03:33:57Z,151,169,230,1,0,77,1
23087f55-b81b-4bdc-94e0-aaa32ff3ae18,087104411-0,65cc9a6dfc13ae5dde55c321,2024-02-08T17:31:41Z,106,99,127,1,1,11,1
d48a0b5f-d52b-4ce4-85a0-cdac6d890205,740251213-4,65cc9a6dfc13ae5dde55c322,2024-02-09T15:03:54Z,75,254,104,0,1,157,1
581a3787-8446-4fe9-8c57-860af7cacc13,077107422-0,65cc9a6dfc13ae5dde55c323,2024-02-11T05:12:00Z,106,203,155,1,1,215,0
57b68a5f-3cc1-4e2b-a7cb-88adbf478333,076601041-4,65cc9a6dfc13ae5dde55c324,2024-02-09T05:39:08Z,121,243,229,1,1,37,1
40ca04ff-e4cf-475a-a375-10fe16818380,179721633-3,65cc9a6dfc13ae5dde55c325,2024-02-09T11:33:37Z,177,234,168,1,0,161,1
72ea1696-f641-407f-bd0c-23125a839eb6,524915501-4,65cc9a6dfc13ae5dde55c326,2024-02-11T17:21:24Z,178,212,119,1,0,7,1
c8aca267-dbaa-4de8-8111-473099d703a8,129773258-8,65cc9a6dfc13ae5dde55c327,2024-02-11T16:04:27Z,152,172,195,1,1,113,0
ca1df3bb-79e6-4da5-a892-6d08d71bb530,800791644-X,65cc9a6dfc13ae5dde55c328,2024-02-10T05:01:41Z,35,137,219,0,1,63,1
c795b3e4-9189-4fa2-8816-9bcf27e6a029,459236096-6,65cc9a6dfc13ae5dde55c329,2024-02-13T18:15:52Z,44,21,182,0,1,149,1
25d95b7c-7f12-4102-802c-fbf547a7574c,083051775-8,65cc9a6dfc13ae5dde55c32a,2024-02-09T08:26:40Z,89,48,76,1,1,242,0
f68238c8-ce9e-4e30-aecb-16065dd7435a,409876049-5,65cc9a6dfc13ae5dde55c32b,2024-02-08T11:22:48Z,168,216,171,0,0,227,1
3c72adcf-cdf5-41e5-aa4a-5dad0bb1d7a5,116309610-5,65cc9a6dfc13ae5dde55c32c,2024-02-13T11:09:52Z,205,212,170,0,1,137,1
546d193b-45fb-4c96-ac18-f73f7d0b457b,520006980-7,65cc9a6dfc13ae5dde55c32d,2024-02-08T19:40:40Z,146,169,218,1,1,247,0
9315ff7c-a519-4a97-81ed-1fc78918ae73,569779186-0,65cc9a6dfc13ae5dde55c32e,2024-02-10T19:58:08Z,135,160,107,1,0,130,1
7dd6bb87-a4a5-4860-8d21-6d164a503a9e,666126762-3,65cc9a6dfc13ae5dde55c32f,2024-02-07T10:02:26Z,207,196,106,0,1,87,0
1b64a2e1-250a-4079-a143-f3703dbe9794,908559226-7,65cc9a6dfc13ae5dde55c330,2024-02-13T04:56:56Z,123,131,32,1,0,123,1
dfd775b0-46ef-44d5-bd83-608d8521f21d,543374341-1,65cc9a6dfc13ae5dde55c331,2024-02-10T15:00:27Z,8,24,54,1,1,219,0
a5cc8bd9-0f24-4276-bd7f-377fbc5849f9,812334467-8,65cc9a6dfc13ae5dde55c332,2024-02-13T21:10:02Z,243,67,205,0,0,92,1
d9a154c9-7a7f-4bc8-b8d1-dc4d73de96df,914306603-8,65cc9a6dfc13ae5dde55c333,2024-02-10T18:02:42Z,192,230,60,0,0,109,0
dbe3e4c3-4b6d-4d3d-9cc5-18380c092b85,079840515-5,65cc9a6dfc13ae5dde55c334,2024-02-12T00:12:50Z,148,201,201,0,1,254,1
f47d5f8a-1d8e-41cb-96b6-5f3e0d8696d3,278564821-8,65cc9a6dfc13ae5dde55c335,2024-02-09T23:08:56Z,19,30,202,0,1,157,0
20b4478c-3a4d-46e3-929d-d369e7167985,831531884-5,65cc9a6dfc13ae5dde55c336,2024-02-12T09:50:55Z,32,203,152,1,1,109,1
c8bf0a19-a313-4116-84b8-e6d7b5c4ac86,149599610-7,65cc9a6dfc13ae5dde55c337,2024-02-12T07:10:45Z,223,26,233,1,1,128,0
86926188-d0cf-4275-8ccb-c45471bdf8f2,843060848-6,65cc9a6dfc13ae5dde55c338,2024-02-13T23:40:40Z,243,176,54,1,1,166,1
43fc4591-045b-4fa4-8a2c-26a8e1491fe7,689356554-2,65cc9a6dfc13ae5dde55c339,2024-02-09T11:38:49Z,42,52,111,0,0,123,0
aa24ed9d-0a14-4a88-92b5-6d835d9b8b3d,868846245-3,65cc9a6dfc13ae5dde55c33a,2024-02-09T06:36:29Z,69,3,0,1,1,243,1
a2741393-4351-41b4-80fd-1ec0f81eb782,180470877-1,65cc9a6dfc13ae5dde55c33b,2024-02-11T14:26:15Z,98,94,199,0,1,156,0
72936c95-a454-4f1e-a160-0421c1567b11,712155274-4,65cc9a6dfc13ae5dde55c33c,2024-02-11T01:22:22Z,245,190,208,0,1,47,1
acd55a73-3512-4775-bfd4-525348816230,245396450-X,65cc9a6dfc13ae5dde55c33d,2024-02-10T16:32:34Z,88,118,80,1,1,184,1
225e04af-9409-441c-8544-1e0935b33c44,616687083-3,65cc9a6dfc13ae5dde55c33e,2024-02-10T10:17:02Z,224,177,204,1,0,34,1
df9f54db-3eec-4e97-abd4-a983253afc44,155868639-8,65cc9a6dfc13ae5dde55c33f,2024-02-12T07:12:32Z,125,38,90,0,0,91,0
8002d637-2743-4da5-865e-3b511f0874c7,881662905-3,65cc9a6dfc13ae5dde55c340,2024-02-12T04:13:07Z,240,170,41,0,1,246,0
